seed,lambda,marginal_cov,mean_width,ece,cov_power,width_power,cov_water,width_water,cov_telecom,width_telecom
3,1.0,0.9203539823008849,0.6818639039993286,0.05221238938053093,0.92,0.6338767409324646,0.9210526315789473,0.6186813116073608,0.92,0.8738758563995361
4,0.0,0.9380530973451328,0.8767496943473816,0.06460176991150439,0.94,0.8196943402290344,0.9473684210526315,0.80242919921875,0.92,1.103827714920044
4,0.1,0.9380530973451328,0.8708032369613647,0.05398230088495572,0.94,0.8036710619926453,0.9473684210526315,0.8038073778152466,0.92,1.1069012880325317
4,0.3,0.9469026548672567,0.8623276352882385,0.08053097345132741,0.94,0.7795469760894775,0.9473684210526315,0.8064591288566589,0.96,1.112809181213379
4,0.5,0.9469026548672567,0.8657216429710388,0.06283185840707961,0.94,0.7824975848197937,0.9473684210526315,0.8089795112609863,0.96,1.1184182167053223
4,1.0,0.9469026548672567,0.8514823317527771,0.07876106194690263,0.94,0.7394914031028748,0.9473684210526315,0.814765453338623,0.96,1.1312737464904785
5,0.0,0.8495575221238938,0.7494922876358032,0.06283185840707968,0.9,0.8053659200668335,0.7894736842105263,0.6450934410095215,0.84,0.796431303024292
5,0.1,0.8495575221238938,0.7513535022735596,0.08584070796460173,0.9,0.810046911239624,0.7894736842105263,0.6445951461791992,0.84,0.7962396740913391
5,0.3,0.8495575221238938,0.7552592754364014,0.0805309734513274,0.9,0.8197848796844482,0.7894736842105263,0.643639326095581,0.84,0.7958706021308899
5,0.5,0.8495575221238938,0.7593746781349182,0.09823008849557519,0.9,0.8299492597579956,0.7894736842105263,0.6427343487739563,0.84,0.7955191135406494
5,1.0,0.8407079646017699,0.7490213513374329,0.10353982300884952,0.88,0.8102403283119202,0.7894736842105263,0.6384120583534241,0.84,0.7947096228599548
6,0.0,0.9380530973451328,0.7678323984146118,0.04336283185840707,0.96,0.7526068091392517,0.8947368421052632,0.7683971524238586,0.96,0.7974247932434082
6,0.1,0.9380530973451328,0.7650107741355896,0.08584070796460173,0.96,0.7510437965393066,0.8947368421052632,0.7626743912696838,0.96,0.7964960336685181
6,0.3,0.9380530973451328,0.759640097618103,0.05398230088495572,0.96,0.7480033040046692,0.8947368421052632,0.7518744468688965,0.96,0.7947171926498413
6,0.5,0.9380530973451328,0.7546026110649109,0.06991150442477873,0.96,0.7450720071792603,0.8947368421052632,0.7418577671051025,0.96,0.7930360436439514
6,1.0,0.9380530973451328,0.7442699670791626,0.053982300884955724,0.96,0.7381837964057922,0.8947368421052632,0.7227110862731934,0.96,0.7892115712165833
7,0.0,0.8672566371681416,0.7194624543190002,0.10353982300884956,0.76,0.660571813583374,0.9736842105263158,0.6987888813018799,0.92,0.8686679005622864
7,0.1,0.8672566371681416,0.7147435545921326,0.09823008849557519,0.76,0.6513994336128235,0.9736842105263158,0.6966083645820618,0.92,0.8689972162246704
7,0.3,0.8495575221238938,0.7059026956558228,0.11238938053097344,0.74,0.6342735886573792,0.9473684210526315,0.6924323439598083,0.92,0.869635820388794
7,0.5,0.8495575221238938,0.6986612677574158,0.1300884955752212,0.74,0.6186007857322693,0.9473684210526315,0.6911166906356812,0.92,0.87024986743927
7,1.0,0.8495575221238938,0.7055277824401855,0.11592920353982299,0.72,0.6243871450424194,0.9736842105263158,0.7029778957366943,0.92,0.8716849684715271
